customer_id,occupation,income,age,residency,customer_type,risk_category,account_count,income_tier_fixed,income_tier_percentile,avg_spend_txn_count,avg_total_spend,avg_txn_amount,max_txn_amount_seen,total_odd_hour_txns,avg_channel_diversity,avg_location_diversity,total_international_txns,avg_weekday_txn_count,avg_weekend_txn_count,active_months,spend_e-commerce,spend_electronics,spend_fuel,spend_grocery,spend_pharmacy,spend_restaurants,spend_retail,spend_utilities,total_category_spend,pct_spend_e-commerce,pct_spend_electronics,pct_spend_fuel,pct_spend_grocery,pct_spend_pharmacy,pct_spend_restaurants,pct_spend_retail,pct_spend_utilities
BUS100057,Business Owner,131998.0,58.0,Resident,Corporate,Low,1,Mass Affluent,Q4 - Top 25%,9.333333333333334,41285.23583333333,4401.411127074315,31021.74,0.0,4.083333333333333,8.666666666666666,17.0,6.5,2.8333333333333335,12.0,46238.92,244056.62,15508.55,103565.54999999999,11346.19,7952.51,29410.36,37344.13,495422.82999999996,0.09333223501226216,0.4926228773106803,0.031303664387044905,0.20904476687115933,0.02290203299674341,0.016051965146620314,0.05936415970172389,0.07537829857376577
BUS100058,Business Owner,483157.0,42.0,Resident,Joint,Medium,1,HNI,Q4 - Top 25%,11.75,201768.1758333333,17176.35665558053,165226.93,0.0,4.583333333333333,9.25,17.0,7.75,4.0,12.0,70723.61,242298.65,20696.660000000003,176090.26,23119.4,19349.16,35852.69,34261.72,622392.15,0.11363191197061209,0.3893022268998733,0.03325340783941443,0.28292493727628154,0.03714603405586012,0.031088374106260818,0.05760466291228127,0.05504844493941641
BUS100059,Self-Employed,79898.0,27.0,Non-Resident,Joint,Medium,2,Mass Affluent,Q3,10.25,49201.43833333333,4785.500937985626,30747.07,0.0,4.5,8.75,12.0,7.25,3.0,12.0,43616.9,114499.34999999999,24702.03,112134.42,14437.24,11422.35,30880.58,27684.059999999998,379376.93,0.11496982697392802,0.3018089423624151,0.06511210368010517,0.29557522119228496,0.038055134243402726,0.030108182909277064,0.08139814932869008,0.07297243930989689
BUS100060,Self-Employed,48368.0,40.0,Non-Resident,Individual,Medium,1,Mass,Q2,8.833333333333334,21917.72666666667,2452.6263853114474,23395.21,0.0,4.5,8.0,7.0,6.333333333333333,2.5,12.0,12204.36,73728.73000000001,9710.109999999999,94961.02,6850.26,8689.92,31176.35,25691.97,263012.72000000003,0.046402166404727496,0.28032381855904154,0.0369187847644783,0.3610510548691333,0.02604535628542984,0.03303992293604659,0.11853552178008728,0.09768337440105558
BUS100061,Self-Employed,118617.0,48.0,Non-Resident,Joint,Low,1,Mass Affluent,Q3,8.75,27947.594166666666,3199.2012827080325,32119.1,0.0,4.166666666666667,7.75,18.0,6.5,2.25,12.0,32058.23,84031.81,10482.869999999999,120559.93000000001,10511.49,11569.43,38881.909999999996,27275.46,335371.13,0.09559030915988505,0.2505636367686151,0.031257520586223386,0.35948213550760916,0.03134285887995189,0.03449739397663717,0.11593696213505317,0.08132918298602507
BUS100062,Business Owner,297151.0,43.0,Resident,Corporate,High,2,Affluent,Q4 - Top 25%,12.083333333333334,105509.86166666668,8869.07183587246,86824.06,0.0,4.416666666666667,10.333333333333334,15.0,8.25,3.8333333333333335,12.0,78539.5,163679.43,32559.370000000003,187319.23,16212.31,14324.64,30056.47,43394.85,566085.8,0.13874133567738317,0.28914244095153063,0.05751666973451727,0.33090254162884847,0.028639315806897114,0.02530471529227548,0.05309525517156586,0.07665772573698192
BUS100063,Business Owner,335135.0,39.0,Non-Resident,Individual,Medium,2,Affluent,Q4 - Top 25%,13.25,215685.04916666666,16372.72931146978,116392.12,0.0,4.5,10.416666666666666,20.0,9.916666666666666,3.3333333333333335,12.0,58737.11,168705.78,21164.97,184709.75,15759.86,23485.95,50724.49,41927.87,565215.78,0.1039197985590565,0.29848030782155444,0.037445822903245905,0.3267951046943523,0.02788290871850747,0.04155218384030255,0.08974358429978724,0.07418028916319357
BUS100064,Self-Employed,195124.0,29.0,Resident,Joint,High,1,Affluent,Q4 - Top 25%,11.25,57909.35833333334,5139.692257770008,38890.68,0.0,4.75,9.083333333333334,25.0,8.166666666666666,3.0833333333333335,12.0,59214.4,312413.11,30568.010000000002,186345.19,10390.18,8664.46,50166.49,37150.46,694912.2999999999,0.08521132810571926,0.44957199635119427,0.04398829895513435,0.26815641340641116,0.014951786002348788,0.012468422274292741,0.07219110958318051,0.05346064532171902
BUS100065,Self-Employed,111586.0,33.0,Resident,Individual,Low,1,Mass Affluent,Q3,9.333333333333334,33434.21833333333,3590.2276605339102,24920.7,0.0,4.5,7.75,16.0,6.75,2.5833333333333335,12.0,58732.79,118241.45,9002.22,129849.83,5968.3,15432.47,41828.51,22155.05,401210.62,0.14638892160930336,0.2947116654090562,0.022437641356552324,0.3236450470827517,0.01487572786582768,0.03846475948218918,0.10425573979073635,0.05522049740358318
BUS100066,Business Owner,497506.0,37.0,Resident,Joint,Low,1,HNI,Q4 - Top 25%,10.666666666666666,50609.43916666667,4663.828873677248,44788.26,0.0,4.583333333333333,8.833333333333334,15.0,7.166666666666667,3.5,12.0,45414.91,214283.98,34673.2,169155.43,15474.65,16336.59,34640.03,32546.22,562525.01,0.08073402816347669,0.38093236067850567,0.06163850385958839,0.30070739432545407,0.02750926576580124,0.02904153541546535,0.06157953759247078,0.057857374199237824
BUS100067,Self-Employed,101371.0,29.0,Non-Resident,Individual,Medium,1,Mass Affluent,Q3,10.083333333333334,56366.2725,5692.862266624579,34757.58,0.0,4.666666666666667,8.833333333333334,20.0,7.75,2.3333333333333335,12.0,23473.489999999998,88680.13,11412.79,121104.54000000001,14575.72,7116.1900000000005,41197.11,31949.47,339509.44,0.06913943247056693,0.26120077839367295,0.03361553069039848,0.3567044851536382,0.042931707583742,0.020960212475977104,0.12134304719185422,0.09410480604015017
BUS100068,Self-Employed,30753.0,59.0,Resident,Joint,Medium,2,Mass,Q2,11.25,43004.361666666664,3776.683170047545,97380.45,0.0,4.75,8.416666666666666,9.0,8.416666666666666,2.8333333333333335,12.0,24152.07,76735.97,17985.39,87146.34,5796.88,9629.48,13225.75,27992.0,262663.88,0.09195048059139307,0.29214511717408576,0.06847302339400453,0.3317789259794685,0.022069574240660726,0.03666084579272948,0.05035237429676284,0.10656965853089508
BUS100069,Business Owner,342860.0,31.0,Resident,Joint,Medium,2,Affluent,Q4 - Top 25%,14.5,441203.75333333336,27677.95114234785,623321.71,0.0,4.916666666666667,9.75,16.0,10.833333333333334,3.6666666666666665,12.0,36504.4,124440.33,29767.03,174593.97999999998,26492.05,22850.059999999998,58047.92,29081.02,501776.79,0.07275027607394914,0.24799937438317943,0.05932325008496308,0.3479514865564029,0.05279648347226264,0.04553829602202206,0.11568474500384922,0.05795608840337155
BUS100070,Business Owner,100521.0,29.0,Non-Resident,Joint,Low,1,Mass Affluent,Q3,9.583333333333334,55592.0625,5282.709426547989,125437.9,4.0,4.666666666666667,8.166666666666666,18.0,7.0,2.5833333333333335,12.0,31657.370000000003,201563.82,5208.4400000000005,106094.98999999999,9524.78,13139.48,36370.22,31051.79,434610.89,0.07284071966075217,0.4637799572854698,0.011984145174088943,0.24411489090850896,0.02191564965157684,0.030232744513143697,0.08368455746702527,0.07144733533943431
BUS100071,Self-Employed,179856.0,32.0,Non-Resident,Joint,Medium,3,Affluent,Q4 - Top 25%,1.0,35238.1,35238.1,35238.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
BUS100072,Self-Employed,185383.0,65.0,Non-Resident,Individual,Low,1,Affluent,Q4 - Top 25%,11.0,51003.10166666666,4727.058031322844,34894.89,0.0,4.583333333333333,9.166666666666666,13.0,8.083333333333334,2.9166666666666665,12.0,36424.44,220631.36000000002,39456.89,167852.49,15215.14,16916.28,50323.99,30321.74,577142.3300000001,0.0631117111094589,0.38228240856982365,0.06836596095801879,0.2908337879150191,0.0263628904156103,0.02931041290975832,0.08719511181929766,0.052537716303013154
BUS100073,Self-Employed,188687.0,30.0,Resident,Corporate,Medium,1,Affluent,Q4 - Top 25%,11.333333333333334,43297.39083333333,3936.5978525641026,25869.36,0.0,4.583333333333333,9.333333333333334,19.0,9.0,2.3333333333333335,12.0,83773.94,116494.29000000001,20980.92,171619.19,22133.87,23833.87,40799.85,39932.76,519568.68999999994,0.161237467946731,0.22421345289301406,0.04038141713273754,0.3303108776627784,0.04260046924690555,0.04587241390546455,0.07852638310441687,0.0768575181079522
BUS100074,Business Owner,346594.0,59.0,Resident,Joint,Medium,1,Affluent,Q4 - Top 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUS100075,Business Owner,474469.0,51.0,Resident,Corporate,High,1,HNI,Q4 - Top 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUS100076,Business Owner,379064.0,36.0,Non-Resident,Joint,Medium,1,HNI,Q4 - Top 25%,11.833333333333334,147916.315,12670.881343110594,130703.65,0.0,4.75,9.166666666666666,16.0,8.25,3.5833333333333335,12.0,73475.88,87842.37,16477.2,165214.96,14233.31,22324.73,38492.79,36021.11,454082.35000000003,0.1618117947108052,0.1934503069762566,0.03628681009072473,0.36384360678189753,0.03134521744789243,0.04916449626372837,0.08477050473333746,0.07932726299535756
BUS100077,Self-Employed,181309.0,44.0,Resident,Individual,Low,1,Affluent,Q4 - Top 25%,12.083333333333334,125506.3725,10563.03869493932,191230.2,0.0,4.583333333333333,9.916666666666666,18.0,9.083333333333334,3.0,12.0,61073.06,296366.18,38007.2,138938.61,7939.48,16558.63,52600.1,37884.0,649367.26,0.09405010656065413,0.45639224250387983,0.05852959078965576,0.21395998621796852,0.01222648644158623,0.02549963790906243,0.08100208193434329,0.05833986764284975
BUS100078,Self-Employed,83422.0,26.0,Non-Resident,Joint,Medium,3,Mass Affluent,Q3,10.416666666666666,80664.10583333333,7987.947336279461,212772.11,4.0,4.833333333333333,8.666666666666666,16.0,7.416666666666667,3.0,12.0,46216.61,124839.02,14815.380000000001,112600.07,9902.25,25874.7,11190.41,32064.4,377502.84,0.1224271849186618,0.3306969028365455,0.03924574448234615,0.2982760871414901,0.026230928487849255,0.06854173600389338,0.029643247187226458,0.0849381689419873
BUS100079,Business Owner,124886.0,66.0,Non-Resident,Individual,Low,1,Mass Affluent,Q4 - Top 25%,9.5,65915.37916666667,7072.886725899101,41634.93,0.0,4.166666666666667,7.916666666666667,12.0,6.833333333333333,2.6666666666666665,12.0,30441.440000000002,162249.82,11834.84,96128.3,10823.18,20421.22,17716.66,36522.8,386138.26,0.07883559634831316,0.42018581634464297,0.030649229112908936,0.24894787685633638,0.028029286711966847,0.052885772054807524,0.04588164871308013,0.09458477385794405
BUS100080,Self-Employed,188505.0,50.0,Non-Resident,Corporate,Medium,2,Affluent,Q4 - Top 25%,13.166666666666666,132097.56083333332,10092.45064606227,57569.83,0.0,5.0,9.833333333333334,10.0,8.583333333333334,4.583333333333333,12.0,71414.73000000001,237485.89,18702.58,187535.57,18037.71,12831.93,44776.81,43958.42,634743.64,0.11250956370354497,0.374144575910993,0.029464777307575702,0.29545088470677705,0.028417315059667235,0.02021592528284332,0.07054314084974525,0.0692538171788535
BUS100081,Self-Employed,67783.0,42.0,Resident,Corporate,High,2,Mass Affluent,Q2,10.666666666666666,62154.056666666664,5806.920861111111,32309.66,0.0,4.416666666666667,8.083333333333334,7.0,7.5,3.1666666666666665,12.0,30214.86,84331.89,21880.63,112944.42,8702.66,6672.99,42058.08,35980.66,342786.19,0.0881449162231419,0.24601892509146883,0.06383171387388739,0.3294894114608293,0.02538801227669061,0.01946691609717416,0.12269479117580553,0.10496531380100232
BUS100082,Self-Employed,162352.0,66.0,Non-Resident,Individual,High,1,Affluent,Q4 - Top 25%,1.0,177289.79,177289.79,177289.79,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
BUS100083,Business Owner,264311.0,56.0,Resident,Corporate,Low,3,Affluent,Q4 - Top 25%,11.25,49754.785,4418.9962736985235,37331.1,0.0,4.666666666666667,9.083333333333334,17.0,7.666666666666667,3.5833333333333335,12.0,42430.909999999996,229586.45,25053.99,194151.44,13230.03,16999.47,41035.6,34569.53,597057.4199999999,0.07106671582776745,0.3845299334861294,0.04196244642600708,0.3251805161386321,0.022158723025333144,0.02847208564965159,0.06872973792034945,0.05789984152612994
BUS100084,Business Owner,494962.0,34.0,Resident,Corporate,Medium,1,HNI,Q4 - Top 25%,11.75,182933.6575,15786.256840848966,171020.48,0.0,4.666666666666667,9.25,16.0,8.333333333333334,3.4166666666666665,12.0,66646.59,173555.74,35780.0,171707.42,9164.11,13824.779999999999,48407.89,36770.76,555857.29,0.11989874235525451,0.3122307526091814,0.06436903975838834,0.3089055825821768,0.016486443849643494,0.024871095960619673,0.08708690318696728,0.06615143969776847
BUS100085,Business Owner,270479.0,40.0,Resident,Individual,Medium,2,Affluent,Q4 - Top 25%,12.25,108960.9975,8957.809989163614,94450.11,0.0,4.833333333333333,9.833333333333334,14.0,9.166666666666666,3.0833333333333335,12.0,48280.07,150290.63,36651.2,151652.39,8958.41,27202.71,61836.700000000004,32347.67,517219.78,0.09334536664471725,0.29057401865025345,0.07086194576703929,0.29320686459438966,0.017320315939966562,0.052594102259584885,0.11955594583022328,0.06254144031382558
BUS100086,Self-Employed,158794.0,53.0,Non-Resident,Joint,Low,2,Affluent,Q4 - Top 25%,11.666666666666666,86609.60916666666,7374.596731994857,46258.8,0.0,4.666666666666667,9.083333333333334,10.0,8.333333333333334,3.3333333333333335,12.0,70984.81999999999,258440.48,7403.0599999999995,175340.16,16763.47,23428.42,19745.22,30527.26,602632.89,0.1177911481067686,0.4288522652655085,0.01228452698623867,0.2909568377524167,0.027817051273122517,0.03887676957027685,0.03276492260487143,0.05065647844079668
BUS100087,Business Owner,210868.0,65.0,Resident,Corporate,Medium,1,Affluent,Q4 - Top 25%,12.333333333333334,107592.78416666666,8827.189164377289,71451.01,0.0,4.333333333333333,10.083333333333334,15.0,9.416666666666666,2.9166666666666665,12.0,63931.880000000005,161849.65,43352.27,164542.28,14719.970000000001,11072.01,47859.97,37359.82,544687.85,0.11737342773480261,0.29714202363794234,0.07959103548940921,0.30208546050733465,0.027024597666351475,0.020327257162060804,0.08786678461801563,0.06858941318408332
BUS100088,Self-Employed,51814.0,66.0,Resident,Individual,High,2,Mass Affluent,Q2,9.666666666666666,41613.39666666667,4306.211996482684,96518.55,0.0,4.5,8.166666666666666,17.0,7.25,2.4166666666666665,12.0,41004.92,69744.95,6950.47,94119.69,6591.12,4176.63,29312.83,27117.22,279017.83,0.14696164757642907,0.24996592511668517,0.024910486903292166,0.33732500177497615,0.023622576378004228,0.01496904337618854,0.10505719293996373,0.09718812593446088
BUS100089,Business Owner,402137.0,63.0,Resident,Corporate,Medium,1,HNI,Q4 - Top 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUS100090,Business Owner,390278.0,67.0,Resident,Individual,Medium,2,HNI,Q4 - Top 25%,10.416666666666666,60619.20416666667,5678.993758385132,51227.66,0.0,4.416666666666667,8.666666666666666,17.0,7.416666666666667,3.0,12.0,87645.34,313701.13,7924.51,168649.71,9778.31,13989.81,27929.010000000002,46584.97,676202.7899999999,0.12961398754358883,0.46391575817071096,0.011719132362645237,0.24940700111574518,0.014460617649921261,0.020688778879483772,0.041302713347278565,0.06889201093062632
BUS100091,Business Owner,457819.0,48.0,Non-Resident,Corporate,Low,2,HNI,Q4 - Top 25%,11.833333333333334,147335.63333333333,12628.765316877567,133158.12,0.0,4.583333333333333,10.166666666666666,17.0,8.916666666666666,2.9166666666666665,12.0,55895.11,214575.63,22071.64,179346.93,15112.82,24751.96,33183.520000000004,36236.34,581173.95,0.09617621367922634,0.36921068124268136,0.037977682929525663,0.30859423413592435,0.026003952861273293,0.04258958957124627,0.05709739743152632,0.06235024814859647
BUS100092,Self-Employed,188272.0,35.0,Non-Resident,Individual,Medium,1,Affluent,Q4 - Top 25%,12.416666666666666,97491.51916666667,7937.683136100011,64977.17,0.0,4.583333333333333,10.666666666666666,17.0,8.75,3.6666666666666665,12.0,67527.26,112762.95,29474.62,177298.71,14887.02,14136.08,86638.45,44659.86,547384.95,0.12336338439703175,0.2060030148801132,0.05384623746049284,0.32390132392204063,0.027196619125169595,0.02582475093624697,0.15827700414488927,0.08158766513401584
BUS100093,Self-Employed,73483.0,57.0,Resident,Joint,Medium,1,Mass Affluent,Q3,10.416666666666666,44773.13166666666,4296.0782559893805,22884.52,0.0,4.25,8.583333333333334,11.0,7.416666666666667,3.0,12.0,46350.88,29086.579999999998,15748.880000000001,123863.6,6047.17,21293.93,28334.809999999998,31507.39,302233.24,0.15336129143174324,0.09623885182185785,0.05210836504945651,0.4098278534816356,0.02000828896252444,0.07045528810795265,0.0937514682369153,0.10424859290791443
BUS100094,Self-Employed,100882.0,40.0,Resident,Individual,Medium,2,Mass Affluent,Q3,12.0,71012.88,5917.74,23644.72,0.0,5.0,12.0,2.0,11.0,1.0,1.0,0.0,18991.65,0.0,15540.69,0.0,0.0,9690.05,3145.77,47368.16,0.0,0.40093704294192556,0.0,0.3280830414354283,0.0,0.0,0.20456884962388233,0.06641106599876372
BUS100095,Self-Employed,32755.0,37.0,Non-Resident,Joint,Medium,1,Mass,Q2,8.083333333333334,21313.86,2617.3077215608464,16377.5,0.0,4.25,7.083333333333333,13.0,6.5,1.5833333333333333,12.0,28599.36,81520.39,8535.11,86606.94,12446.65,2669.84,5383.5,30004.53,255766.31999999998,0.11181831915945775,0.31872996413288507,0.03337073466123296,0.338617453619382,0.04866414780491818,0.010438590976325579,0.021048510218233583,0.11731227942756497
BUS100096,Self-Employed,191510.0,45.0,Non-Resident,Joint,Low,2,Affluent,Q4 - Top 25%,12.833333333333334,149457.49166666667,11471.443981851482,181342.62,0.0,5.0,10.0,17.0,9.75,3.0833333333333335,12.0,50427.59,162365.75,12366.35,194277.34,14937.099999999999,25723.85,50599.770000000004,34211.94,544909.6900000001,0.0925430230466263,0.2979681825808603,0.02269431105180016,0.35653126300616894,0.027412065291039324,0.047207547364408214,0.09285900201187466,0.06278460564722202
BUS100097,Self-Employed,48179.0,56.0,Resident,Joint,Low,1,Mass,Q2,9.0,30326.48,3369.608888888889,14403.32,0.0,5.0,9.0,1.0,7.0,2.0,1.0,0.0,14403.32,0.0,12090.82,420.91,0.0,0.0,3411.43,30326.48,0.0,0.4749420308588402,0.0,0.39868853886108774,0.01387928965049686,0.0,0.0,0.1124901406295752
BUS100098,Self-Employed,39275.0,35.0,Non-Resident,Corporate,Medium,2,Mass,Q2,10.083333333333334,30562.099166666667,3022.606923611111,14810.42,0.0,4.5,8.333333333333334,17.0,6.75,3.3333333333333335,12.0,39498.19,61756.9,10161.39,95816.44,9180.380000000001,11503.05,16138.64,19907.77,263962.76,0.14963546372980796,0.2339606541468198,0.038495543841108495,0.36299226451488836,0.0347790726237292,0.04357830627320308,0.061139836543609404,0.07541885832683368
BUS100099,Self-Employed,151092.0,58.0,Resident,Individual,Medium,1,Affluent,Q4 - Top 25%,11.666666666666666,53097.88416666666,4645.577892709142,36644.86,0.0,4.583333333333333,9.25,21.0,8.916666666666666,2.75,12.0,70320.09,206370.73,21883.9,190756.31,16553.2,27938.289999999997,63971.31,39380.78,637174.61,0.11036235420617277,0.3238841076859607,0.03434521661181698,0.2993783917410017,0.025979064043371095,0.043847148900047976,0.10039839785832018,0.061805318953308576
BUS100100,Business Owner,350273.0,48.0,Non-Resident,Corporate,High,2,HNI,Q4 - Top 25%,13.25,202697.79166666666,15508.050848467503,114742.26,0.0,4.666666666666667,10.583333333333334,14.0,9.583333333333334,3.6666666666666665,12.0,68654.06,153088.3,26107.48,164705.32,19971.84,20625.57,32002.64,34708.11,519863.32000000007,0.13206175038469725,0.29447797932733544,0.05021989241325969,0.3168242760424028,0.03841748250290095,0.03967498610981055,0.061559719196961224,0.06676391402263195
